order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,food_preparation_time,delivery_time,is_takeaway,distance,GST,rating
1477813,260844,Byblos Restaurant,Middle Eastern,726,Weekend,32,20,TRUE,9.25,36.3,Not given
1477417,355759,Pinto Nouveau Thai Bistro,Thai,353.7,Weekend,21,27,TRUE,6.67,17.685,3
1476671,49620,Cafe Habana,Mexican,261.9,Weekday,27,28,TRUE,8.01,13.095,3
1477805,290313,RedFarm Broadway,Chinese,657.9,Weekend,22,22,TRUE,4.63,32.895,Not given
1477305,45846,The Meatball Shop,American,726,Weekend,21,30,TRUE,12.58,36.3,3
1477223,303548,J. G. Melon,American,667.8,Weekend,22,25,TRUE,2.2,33.39,3
1478394,106940,Blue Ribbon Sushi,Japanese,435,Weekday,34,24,TRUE,1,21.75,3
1477963,115519,Blue Ribbon Fried Chicken,American,366.9,Weekend,27,27,TRUE,6.04,18.345,3
1477861,125320,Shake Shack,American,617.1,Weekend,24,19,TRUE,10.45,30.855,3
1477201,332635,TAO,Japanese,481.5,Weekend,23,20,TRUE,8.83,24.075,2
1478253,67345,Parm,Italian,758.1,Weekend,28,16,TRUE,16.58,37.905,3
1476607,197633,Sushi of Gari 46,Japanese,221.4,Weekend,29,28,TRUE,8.64,11.07,Not given
1477540,341136,Blue Ribbon Sushi,Japanese,413.4,Weekend,32,23,TRUE,2.37,20.67,2
1478117,56642,Bareburger,American,685.5,Weekday,21,30,TRUE,12.14,34.275,Not given
1477515,95049,Sushi of Gari 46,Japanese,363.9,Weekend,31,24,TRUE,1.24,18.195,Not given
1477329,80737,RedFarm Broadway,Chinese,387,Weekday,29,29,TRUE,10.37,19.35,3
1477218,333216,Shake Shack,American,884.7,Weekend,20,24,TRUE,1.17,44.235,3
1476633,137565,Shake Shack,American,472.8,Weekend,20,25,TRUE,1.86,23.64,3
1476776,125123,Le Grainne Cafe,French,877.5,Weekend,27,24,TRUE,0.74,43.875,3
1477447,398952,Han Dynasty,Chinese,174.6,Weekend,26,24,TRUE,0.46,8.73,Not given
1477878,62730,Westville Hudson,American,656.4,Weekend,20,15,TRUE,18.5,32.82,3
1478122,96262,Cafe Habana,Mexican,285.3,Weekend,22,21,TRUE,6.51,14.265,3
1476601,270789,Vanessa's Dumplings,Chinese,452.7,Weekend,25,25,TRUE,2.29,22.635,Not given
1478206,108659,Osteria Morini,Italian,726,Weekday,28,28,TRUE,8.58,36.3,3
1478326,82901,Il Bambino,Italian,877.5,Weekend,34,29,TRUE,10.47,43.875,2
1477691,366327,Parm,Italian,493.2,Weekend,29,26,TRUE,4.33,24.66,3
1477845,127056,Blue Ribbon Sushi,Japanese,729,Weekday,21,33,TRUE,18.72,36.45,3
1478300,175703,The Meatball Shop,Italian,181.8,Weekend,20,27,TRUE,5.94,9.09,Not given
1478147,372415,Five Guys Burgers and Fries,American,365.4,Weekend,21,19,TRUE,10.45,18.27,Not given
1476719,77540,Parm,Italian,362.4,Weekend,25,28,TRUE,7.84,18.12,3
1476765,147519,Sushi of Gari Tribeca,Japanese,583.5,Weekend,25,15,TRUE,18.46,29.175,2
1476985,64370,The Meatball Shop,Italian,289.5,Weekend,29,16,TRUE,16.84,14.475,Not given
1478317,128216,Shake Shack,American,592.2,Weekday,35,32,TRUE,15.95,29.61,2
1477461,241719,Kori Restaurant and Bar,Korean,365.4,Weekday,26,26,TRUE,3.85,18.27,2
1477028,60052,RedFarm Broadway,Chinese,436.5,Weekend,28,20,TRUE,8.65,21.825,3
1477672,59742,J. G. Melon,American,182.1,Weekday,29,25,TRUE,2.06,9.105,3
1478307,365225,Sarabeth's Restaurant,American,477.3,Weekday,20,31,TRUE,13.89,23.865,Not given
1477971,210544,DespaÌ±a,Spanish,509.4,Weekend,20,22,TRUE,4.87,25.47,Not given
1477225,140530,Sushi of Gari 46,Japanese,756.6,Weekend,32,28,TRUE,8.51,37.83,Not given
1477146,49793,Yama Japanese Restaurant,Japanese,987.9,Weekend,29,17,TRUE,14.75,49.395,3
1477460,134058,The Meatball Shop,Italian,362.4,Weekday,33,25,TRUE,2.2,18.12,3
1477848,276192,12 Chairs,Middle Eastern,871.5,Weekday,28,32,TRUE,15.79,43.575,3
1478138,50323,Rubirosa,Italian,729,Weekend,30,26,TRUE,4.56,36.45,Not given
1476918,135769,Blue Ribbon Sushi,Japanese,541.2,Weekend,35,28,TRUE,8.7,27.06,Not given
1477935,378482,Lamarca Pasta,Italian,276.6,Weekend,23,19,TRUE,11.1,13.83,Not given
1477549,297130,L'Express,French,876,Weekend,21,29,TRUE,9.87,43.8,3
1476932,301032,Mission Cantina,Mexican,874.5,Weekend,31,26,TRUE,4.08,43.725,Not given
1477574,212326,RedFarm Broadway,Chinese,369.6,Weekday,30,27,TRUE,6.62,18.48,Not given
1477596,334596,Chipotle Mexican Grill $1.99 Delivery,Mexican,580.5,Weekend,25,22,TRUE,4.94,29.025,Not given
1477258,83287,Blue Ribbon Sushi Izakaya,Japanese,873,Weekend,32,26,TRUE,4.43,43.65,Not given
1477849,117033,P.J. Clarke's,American,876,Weekend,30,22,TRUE,4.72,43.8,Not given
1477328,342126,Parm,Italian,410.4,Weekend,33,21,TRUE,6.91,20.52,2
1478022,94152,Empanada Mama (closed),Mexican,356.4,Weekend,23,27,TRUE,5.73,17.82,3
1477284,40745,Parm,Italian,423.6,Weekend,28,22,TRUE,5.2,21.18,3
1477717,155555,Sushi of Gari 46,Japanese,481.8,Weekend,31,24,TRUE,0.53,24.09,Not given
1476926,349854,Cho Dang Gol,Korean,420.6,Weekend,25,20,TRUE,9.28,21.03,Not given
1477331,384390,El Parador Cafe,Mexican,726,Weekend,28,18,TRUE,13.37,36.3,Not given
1478284,139885,Blue Ribbon Fried Chicken,American,246,Weekend,34,17,TRUE,15.4,12.3,3
1477245,375585,TAO,Japanese,727.5,Weekend,31,27,TRUE,6.57,36.375,Not given
1477006,119465,Cafe Mogador,Middle Eastern,758.1,Weekday,30,25,TRUE,2.17,37.905,3
1477008,373750,Blue Ribbon Brooklyn,American,179.1,Weekday,32,24,TRUE,1.16,8.955,2
1477341,127122,RedFarm Broadway,Chinese,670.8,Weekend,24,27,TRUE,6.07,33.54,Not given
1477967,101241,Empanada Mama (closed),Mexican,729,Weekday,25,24,TRUE,0.69,36.45,Not given
1477208,365244,Bareburger,American,363.9,Weekend,32,26,TRUE,3.87,18.195,3
1478050,54189,Nobu Next Door,Japanese,582,Weekend,28,29,TRUE,10.21,29.1,Not given
1476699,56722,The Meatball Shop,Italian,366.9,Weekend,35,22,TRUE,5.33,18.345,3
1477451,125262,Rubirosa,Italian,256.2,Weekend,34,28,TRUE,8.21,12.81,Not given
1477179,52832,L'Express,French,726,Weekday,28,24,TRUE,0.59,36.3,Not given
1477313,395616,Parm,Italian,257.7,Weekday,32,33,TRUE,17.9,12.885,3
1477074,317904,Rubirosa,Italian,950.1,Weekend,25,15,TRUE,18.87,47.505,Not given
1478051,139639,Sushi of Gari 46,Japanese,729,Weekend,29,23,TRUE,3.07,36.45,3
1477071,78939,Nobu Next Door,Japanese,871.5,Weekend,33,29,TRUE,10.23,43.575,3
1478368,64153,Burger Joint,American,363.9,Weekday,31,33,TRUE,18.54,18.195,3
1476859,62667,Sarabeth's Restaurant,American,366.9,Weekend,26,24,TRUE,0.35,18.345,2
1478393,80795,Tamarind TriBeCa,Indian,493.2,Weekend,23,24,TRUE,0.54,24.66,3
1477345,339144,The Meatball Shop,Italian,151.5,Weekend,29,19,TRUE,10.93,7.575,Not given
1476707,144133,Shake Shack,American,682.5,Weekday,21,27,TRUE,6.1,34.125,2
1477064,134058,The Meatball Shop,Italian,509.4,Weekend,32,30,TRUE,12.48,25.47,Not given
1477543,59105,Sushi of Gari 46,Japanese,363.9,Weekend,27,20,TRUE,8.39,18.195,3
1476680,44472,Blue Ribbon Sushi Izakaya,Japanese,362.4,Weekend,35,15,TRUE,18.75,18.12,3
1476816,344079,Olea,Mediterranean,366.9,Weekend,29,24,FALSE,0,18.345,2
1477589,214028,Boqueria,Spanish,871.5,Weekend,24,24,TRUE,0.43,43.575,2
1477899,165485,Parm,Italian,260.4,Weekend,20,19,TRUE,10.65,13.02,Not given
1478043,264707,The Meatball Shop,Italian,876,Weekend,29,23,TRUE,2.91,43.8,3
1476665,41246,Shake Shack,American,726,Weekend,25,24,TRUE,1.23,36.3,Not given
1477298,361728,The Meatball Shop,Italian,871.5,Weekend,32,19,TRUE,10.79,43.575,2
1476793,77339,Rubirosa,Italian,275.1,Weekend,27,25,TRUE,2.3,13.755,2
1477396,140998,Boqueria,Spanish,390,Weekend,26,24,TRUE,1.16,19.5,3
1477477,78560,The Meatball Shop,Italian,350.7,Weekend,35,16,TRUE,17.34,17.535,2
1476963,296805,Blue Ribbon Fried Chicken,American,390,Weekday,33,29,TRUE,10.11,19.5,2
1477733,376499,Lucky Strike,American,877.5,Weekend,21,21,TRUE,6.37,43.875,2
1477627,359699,RedFarm Hudson,Chinese,210.9,Weekday,32,24,TRUE,1.26,10.545,3
1477718,42755,Blue Ribbon Sushi,Japanese,483.3,Weekend,22,26,TRUE,4.49,24.165,3
1477167,76907,Han Dynasty,Chinese,444,Weekday,23,25,TRUE,2.62,22.2,2
1477766,186473,Blue Ribbon Sushi,Japanese,583.5,Weekday,22,27,TRUE,6.17,29.175,Not given
1477386,221394,The Meatball Shop,Italian,264.9,Weekday,31,25,TRUE,2.03,13.245,Not given
1478176,240982,Rubirosa,Italian,873,Weekend,28,16,TRUE,16.85,43.65,3
1476818,195927,Boqueria,Spanish,873,Weekend,28,19,TRUE,11.2,43.65,Not given
1477435,154030,Hatsuhana,Japanese,884.7,Weekend,22,23,TRUE,2.61,44.235,2
1478086,81333,Shake Shack,American,272.1,Weekend,24,16,TRUE,16.54,13.605,Not given
1477465,361220,Carmine's,Italian,657.9,Weekend,20,28,TRUE,8.18,32.895,3
1477412,146489,Paul & Jimmy's,Italian,481.5,Weekend,33,15,TRUE,18.53,24.075,Not given
1476550,101347,The Loop,Japanese,509.4,Weekend,26,27,TRUE,6.13,25.47,3
1477361,115419,Shake Shack,American,363.9,Weekday,34,26,TRUE,4.46,18.195,Not given
1477131,270525,The Smile,American,363.9,Weekend,29,24,TRUE,0.96,18.195,2
1477745,59017,TAO,Japanese,379.8,Weekday,29,29,TRUE,9.78,18.99,Not given
1477683,279715,RedFarm Hudson,Chinese,640.2,Weekend,23,17,TRUE,15.06,32.01,Not given
1476592,67844,The Smile,American,448.2,Weekend,27,22,TRUE,4.51,22.41,Not given
1477687,72757,Jack's Wife Freda,Mediterranean,363.9,Weekend,21,19,FALSE,0,18.195,3
1476857,220186,Blue Ribbon Fried Chicken,American,366.9,Weekday,33,26,TRUE,3.71,18.345,3
1478325,399373,Shake Shack,American,873,Weekday,29,24,TRUE,0.35,43.65,2
1477744,58675,Pinto Nouveau Thai Bistro,Thai,512.4,Weekend,23,16,FALSE,0,25.62,Not given
1478025,99312,Pylos,Mediterranean,420.6,Weekday,30,29,TRUE,9.97,21.03,1
1478171,316402,The Meatball Shop,American,435,Weekend,25,22,TRUE,5.19,21.75,3
1477268,375585,TAO,Japanese,200.7,Weekend,22,28,TRUE,8.35,10.035,3
1476780,319773,Vezzo Thin Crust Pizza,Italian,363.9,Weekend,34,26,TRUE,3.89,18.195,3
1476594,94480,TAO,Japanese,365.1,Weekend,22,16,TRUE,16.65,18.255,3
1477830,61212,Tamarind TriBeCa,Indian,473.1,Weekend,25,29,TRUE,10.61,23.655,3
1477725,105754,Momoya,Japanese,365.4,Weekend,26,25,TRUE,2.37,18.27,2
1476922,66373,Balthazar Boulangerie,French,365.4,Weekend,24,29,TRUE,10.5,18.27,3
1478266,297413,The Meatball Shop,Italian,483,Weekend,20,15,TRUE,18.62,24.15,Not given
1478377,399584,The Meatball Shop,Italian,192,Weekend,23,20,TRUE,9.29,9.6,Not given
1476880,216258,Momoya,Japanese,282.3,Weekend,26,20,TRUE,9.19,14.115,3
1476721,131645,The Meatball Shop,Italian,362.4,Weekend,23,23,TRUE,3.24,18.12,Not given
1477793,318451,Blue Ribbon Sushi,Japanese,256.2,Weekday,22,26,TRUE,3.82,12.81,2
1478322,57943,RedFarm Broadway,Chinese,727.5,Weekday,25,25,TRUE,1.98,36.375,3
1477065,43636,The Meatball Shop,American,218.4,Weekday,20,29,TRUE,10.44,10.92,3
1477670,235818,Shake Shack,American,180.3,Weekday,23,30,TRUE,12.11,9.015,3
1476674,318689,Olive Garden,Italian,483,Weekday,24,29,TRUE,10.14,24.15,Not given
1478212,57878,Dos Caminos,Mexican,347.7,Weekend,33,22,TRUE,4.99,17.385,Not given
1477632,76942,Sarabeth's Restaurant,American,874.5,Weekday,20,26,TRUE,3.82,43.725,Not given
1478083,91817,Lucky's Famous Burgers,American,173.1,Weekend,21,20,TRUE,9.12,8.655,2
1477484,143984,Blue Ribbon Fried Chicken,American,203.7,Weekend,28,27,TRUE,6.34,10.185,3
1477710,376578,Shake Shack,American,177.6,Weekday,34,24,TRUE,0.81,8.88,3
1477307,141732,Cho Dang Gol,Korean,173.1,Weekend,21,17,TRUE,14.5,8.655,3
1478062,109107,Burger Joint,American,471.6,Weekend,31,30,TRUE,12.45,23.58,2
1476865,297232,Empanada Mama (closed),Mexican,941.4,Weekend,24,18,TRUE,13.37,47.07,3
1476621,282699,RedFarm Hudson,Chinese,580.5,Weekend,30,24,TRUE,1.31,29.025,Not given
1476957,54630,V-Nam Cafe,Vietnamese,362.4,Weekend,31,19,TRUE,10.71,18.12,Not given
1477611,130820,Nobu Next Door,Japanese,453.9,Weekday,21,30,TRUE,12.25,22.695,Not given
1477775,142461,Shake Shack,American,877.5,Weekend,25,19,TRUE,11.23,43.875,2
1478007,113238,Boqueria,Spanish,727.5,Weekend,28,18,TRUE,13.33,36.375,Not given
1477629,198936,Five Leaves,American,363.9,Weekend,23,15,TRUE,18.79,18.195,Not given
1476737,94766,Nobu Next Door,Japanese,366.9,Weekday,31,29,TRUE,10.17,18.345,3
1477868,27609,Blue Ribbon Sushi Bar & Grill,Japanese,474.3,Weekend,21,25,TRUE,2.59,23.715,Not given
1478185,97079,Benihana,Japanese,173.1,Weekend,22,22,TRUE,4.77,8.655,Not given
1477567,175290,The Meatball Shop,Italian,275.1,Weekend,30,30,TRUE,12.41,13.755,Not given
1478251,99621,Jack's Wife Freda,Mediterranean,374.1,Weekend,34,20,FALSE,0,18.705,3
1478079,54608,Tamarind TriBeCa,Indian,756.6,Weekend,30,26,TRUE,4.04,37.83,3
1478144,155124,The Meatball Shop,Italian,990.9,Weekend,30,16,TRUE,17.11,49.545,3
1476615,338599,RedFarm Hudson,Chinese,883.2,Weekday,29,32,TRUE,16.46,44.16,2
1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,478.8,Weekend,31,20,TRUE,8.75,23.94,3
1476920,36118,RedFarm Broadway,Chinese,363.9,Weekend,20,19,TRUE,10.81,18.195,2
1477786,145389,RedFarm Hudson,Chinese,142.5,Weekend,23,25,TRUE,2.39,7.125,3
1476924,153048,Shake Shack,American,654.9,Weekend,28,23,TRUE,2.97,32.745,Not given
1476547,83095,Bareburger,American,205.2,Weekend,22,24,TRUE,1.15,10.26,3
1477561,183704,The Meatball Shop,Italian,202.2,Weekend,30,25,TRUE,1.77,10.11,Not given
1477422,64401,The Meatball Shop,Italian,496.2,Weekday,32,24,TRUE,1.19,24.81,3
1477436,88853,RedFarm Hudson,Chinese,878.7,Weekend,27,21,TRUE,7.25,43.935,2
1478353,369809,Momoya,Japanese,366.9,Weekday,32,24,TRUE,1.23,18.345,3
1477086,164529,Blue Ribbon Sushi,Japanese,512.4,Weekday,35,29,TRUE,10.2,25.62,3
1477688,101285,Blue Ribbon Sushi,Japanese,363.9,Weekend,35,28,TRUE,8.4,18.195,2
1477011,309983,S'MAC,American,378.3,Weekday,34,24,TRUE,0.74,18.915,Not given
1477695,302131,Rubirosa,Italian,726,Weekend,33,28,TRUE,8.27,36.3,Not given
1476608,297674,Burger Joint,American,234.3,Weekend,33,24,TRUE,1.2,11.715,3
1478375,214028,Boqueria,Spanish,685.5,Weekend,28,30,TRUE,11.86,34.275,3
1476965,276192,Delicatessen,American,726,Weekend,21,19,TRUE,10.62,36.3,2
1476757,115610,12 Chairs,Middle Eastern,423.6,Weekend,31,27,TRUE,6.52,21.18,Not given
1476611,300003,Grand Sichuan International,Chinese,366.9,Weekend,24,28,TRUE,8.15,18.345,Not given
1477055,77544,Bareburger,American,423.6,Weekend,26,19,TRUE,10.67,21.18,2
1477949,385023,Rubirosa,Italian,730.5,Weekend,30,28,TRUE,8.51,36.525,3
1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,502.2,Weekend,22,20,TRUE,8.76,25.11,2
1478118,101285,Blue Ribbon Sushi,Japanese,295.5,Weekend,24,15,TRUE,19.38,14.775,3
1477352,100148,Sushi of Gari,Japanese,279.3,Weekend,31,22,TRUE,4.99,13.965,3
1478276,352827,Shake Shack,American,510.9,Weekend,21,28,TRUE,8.47,25.545,Not given
1477837,93133,Nobu Next Door,Japanese,362.4,Weekend,21,19,TRUE,10.67,18.12,Not given
1476781,333449,Shake Shack,American,363.9,Weekday,22,25,TRUE,2.3,18.195,Not given
1476879,259341,Blue Ribbon Fried Chicken,American,251.7,Weekend,26,17,TRUE,15.02,12.585,2
1477383,174796,Xi'an Famous Foods,Chinese,199.2,Weekend,35,19,TRUE,11.38,9.96,Not given
1477534,155124,The Meatball Shop,Italian,276.6,Weekend,30,19,TRUE,10.85,13.83,Not given
1477111,127149,P.J. Clarke's,American,939.9,Weekend,26,19,TRUE,11.23,46.995,2
1477818,144352,Shake Shack,American,670.8,Weekend,27,27,TRUE,6.38,33.54,2
1477249,351561,The Kati Roll Company,Indian,603.9,Weekday,24,31,TRUE,14.25,30.195,Not given
1477095,196355,Shake Shack,American,393,Weekday,20,28,TRUE,8.02,19.65,Not given
1477379,145962,Joe's Shanghai _Àü£¾÷´,Chinese,669.3,Weekday,27,31,TRUE,13.92,33.465,3
1477128,354016,Waverly Diner,American,448.2,Weekend,28,28,TRUE,8.22,22.41,Not given
1478125,49104,Shake Shack,American,484.5,Weekday,20,26,TRUE,4.3,24.225,2
1477707,133330,Blue Ribbon Fried Chicken,American,758.1,Weekend,29,28,TRUE,8.51,37.905,3
1478191,390232,Friend of a Farmer,American,291,Weekend,35,22,TRUE,4.44,14.55,Not given
1476614,138462,Chipotle Mexican Grill $1.99 Delivery,Mexican,873,Weekday,21,29,TRUE,10.46,43.65,3
1477105,67844,The Smile,American,275.1,Weekday,26,28,TRUE,7.99,13.755,3
1477124,270789,Vanessa's Dumplings,Chinese,285.3,Weekend,31,23,TRUE,2.85,14.265,Not given
1476980,117810,Momoya,Japanese,180.6,Weekend,28,20,TRUE,8.8,9.03,3
1477162,42755,Blue Ribbon Fried Chicken,American,471.6,Weekend,25,19,TRUE,11.08,23.58,2
1476754,229946,Balthazar Boulangerie,French,637.5,Weekend,25,20,TRUE,9.33,31.875,Not given
1477260,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,873,Weekend,27,25,TRUE,1.71,43.65,2
1478297,180618,Bareburger,American,726,Weekend,27,24,TRUE,0.57,36.3,3
1476792,346280,Saravanaa Bhavan,Indian,275.1,Weekday,24,29,TRUE,10.11,13.755,Not given
1477554,72726,Shake Shack,American,350.7,Weekend,31,28,TRUE,8.26,17.535,Not given
1477820,41746,Schnipper's Quality Kitchen,American,756.6,Weekend,33,18,TRUE,12.84,37.83,2
1478291,385134,RedFarm Broadway,Chinese,956.1,Weekend,27,18,TRUE,12.93,47.805,3
1477628,83287,Blue Ribbon Sushi Izakaya,Japanese,276.6,Weekend,28,15,TRUE,19.39,13.83,Not given
1478038,45164,Shake Shack,American,365.4,Weekend,31,28,TRUE,8.56,18.27,Not given
1478356,62540,Blue Ribbon Sushi,Japanese,493.2,Weekend,22,18,TRUE,12.9,24.66,Not given
1477952,371117,Shake Shack,American,393,Weekend,30,29,TRUE,9.76,19.65,2
1476992,85782,Vezzo Thin Crust Pizza,Italian,363.9,Weekend,27,15,TRUE,19.07,18.195,Not given
1478040,47280,Sushi of Gari Tribeca,Japanese,363.9,Weekday,22,26,TRUE,4.41,18.195,3
1477905,164626,The Meatball Shop,Italian,467.1,Weekend,20,24,TRUE,1.06,23.355,2
1477658,80795,Tamarind TriBeCa,Indian,420.6,Weekday,20,25,TRUE,1.97,21.03,Not given
1477918,62912,Yama Japanese Restaurant,Japanese,727.5,Weekday,23,30,TRUE,12.41,36.375,Not given
1477562,93113,The Odeon,American,200.7,Weekend,30,20,TRUE,8.87,10.035,2
1476847,114085,The Meatball Shop,Italian,729,Weekend,29,15,TRUE,19.26,36.45,2
1477081,222734,Shake Shack,American,727.5,Weekday,23,30,TRUE,11.93,36.375,Not given
1476604,126798,Cafe Mogador,Middle Eastern,583.5,Weekday,23,29,TRUE,10.7,29.175,2
1478016,154471,Yama Japanese Restaurant,Japanese,289.5,Weekend,24,16,TRUE,16.91,14.475,3
1477087,206039,Shake Shack,American,379.8,Weekend,25,15,TRUE,19.03,18.99,3
1476706,327651,Hunan Manor,Chinese,171.6,Weekday,31,26,TRUE,4.5,8.58,3
1477906,66012,Sushi of Gari Tribeca,Japanese,570.6,Weekend,27,29,TRUE,9.97,28.53,3
1478381,111909,Ravagh Persian Grill,Middle Eastern,481.8,Weekend,28,21,TRUE,6.75,24.09,Not given
1478142,114085,Hatsuhana,Japanese,874.5,Weekend,33,28,TRUE,8.29,43.725,3
1477654,301032,Blue Ribbon Fried Chicken,American,363.9,Weekend,25,29,TRUE,9.76,18.195,3
1477965,384411,Shake Shack,American,583.5,Weekday,24,29,TRUE,10.05,29.175,3
1476960,45577,Parm,Italian,654.9,Weekday,23,32,TRUE,16.3,32.745,Not given
1478134,82041,Sushi of Gari Tribeca,Japanese,654.9,Weekday,34,30,TRUE,12.63,32.745,Not given
1477588,286386,5 Napkin Burger,American,871.5,Weekend,26,21,TRUE,6.65,43.575,3
1477897,79507,The Meatball Shop,Italian,376.8,Weekday,31,32,TRUE,15.93,18.84,Not given
1477217,139639,Sushi of Gari 46,Japanese,874.5,Weekday,32,32,TRUE,16.14,43.725,Not given
1476772,149984,Sushi of Gari,Japanese,363.9,Weekday,29,26,TRUE,3.77,18.195,3
1478167,88078,RedFarm Hudson,Chinese,366.9,Weekday,20,25,TRUE,2.24,18.345,Not given
1477101,81828,The Meatball Shop,American,436.5,Weekend,21,30,TRUE,12.55,21.825,3
1477665,231061,Han Dynasty,Chinese,1025.7,Weekday,21,31,TRUE,14.51,51.285,Not given
1477103,342515,Five Guys Burgers and Fries,American,583.5,Weekend,22,23,TRUE,2.97,29.175,3
1477880,114410,The Meatball Shop,Italian,438,Weekend,21,23,TRUE,2.53,21.9,3
1477346,235620,Shake Shack,American,165.9,Weekday,28,26,TRUE,4.63,8.295,2
1477157,92006,Blue Ribbon Sushi Bar & Grill,Japanese,324.6,Weekend,25,24,TRUE,0.45,16.23,Not given
1477886,241310,Blue Ribbon Sushi,Japanese,987.9,Weekday,34,31,TRUE,14,49.395,3
1477442,184325,Asuka Sushi,Japanese,583.5,Weekend,23,23,TRUE,2.39,29.175,3
1477434,77857,Shake Shack,American,874.5,Weekend,20,21,TRUE,6.75,43.725,3
1477303,92768,Sushi of Gari 46,Japanese,580.5,Weekday,28,24,TRUE,1.08,29.025,Not given
1477423,80466,J. G. Melon,American,438,Weekend,32,24,TRUE,1.22,21.9,3
1478424,304052,Parm,Italian,347.7,Weekday,35,29,TRUE,9.8,17.385,3
1476571,334758,Melt Shop,American,874.5,Weekend,26,17,TRUE,14.73,43.725,2
1477034,259341,J. G. Melon,American,871.5,Weekend,26,28,TRUE,8.55,43.575,Not given
1477673,132906,Sushi of Gari 46,Japanese,673.8,Weekday,21,29,TRUE,10.15,33.69,Not given
1478061,64151,Jack's Wife Freda,Mediterranean,480.3,Weekday,28,33,FALSE,0,24.015,Not given
1476901,391860,Lucky's Famous Burgers,American,347.7,Weekend,26,23,TRUE,3.25,17.385,3
1478113,74048,ilili Restaurant,Middle Eastern,756.6,Weekday,32,25,TRUE,2.57,37.83,2
1477986,115213,Junoon,Indian,682.5,Weekend,29,28,TRUE,8.71,34.125,3
1477770,59742,J. G. Melon,American,219.9,Weekday,31,30,TRUE,12.66,10.995,Not given
1478420,104355,Momoya,Japanese,474.3,Weekend,25,15,TRUE,18.65,23.715,3
1477252,96262,Cafe Habana,Mexican,243,Weekend,20,16,TRUE,17.21,12.15,Not given
1476883,354948,Westville Hudson,American,480.3,Weekend,20,18,TRUE,12.52,24.015,3
1478442,378035,Five Guys Burgers and Fries,American,891.9,Weekend,21,25,TRUE,2.58,44.595,3
1477898,68248,J. G. Melon,American,312.9,Weekday,35,29,TRUE,9.99,15.645,3
1477476,276192,Delicatessen,American,987.9,Weekend,30,18,TRUE,12.77,49.395,2
1477520,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,939.9,Weekend,35,21,TRUE,7,46.995,2
1477652,99393,Parm,Italian,304.2,Weekday,24,28,TRUE,7.93,15.21,Not given
1478205,65361,Coppola's East,Italian,391.5,Weekend,32,16,TRUE,16.83,19.575,Not given
1477751,385134,RedFarm Broadway,Chinese,486,Weekend,29,18,TRUE,12.8,24.3,3
1477021,231453,Mamoun's Falafel,Mediterranean,433.8,Weekend,20,29,FALSE,0,21.69,Not given
1476959,65007,Serafina Fabulous Pizza,Italian,585,Weekday,22,33,TRUE,17.83,29.25,3
1476687,61722,Blue Ribbon Sushi,Japanese,435,Weekend,28,28,TRUE,8.69,21.75,Not given
1477798,378035,Five Guys Burgers and Fries,American,390,Weekend,29,27,TRUE,6.27,19.5,2
1476938,164776,TAO,Japanese,758.1,Weekday,33,30,TRUE,12.18,37.905,Not given
1477022,61588,Blue Ribbon Sushi,Japanese,362.4,Weekend,33,22,TRUE,4.62,18.12,2
1477077,40808,Shake Shack,American,365.4,Weekend,27,23,TRUE,2.59,18.27,2
1478361,371117,Shake Shack,American,873,Weekend,26,24,TRUE,0.61,43.65,3
1477407,123535,RedFarm Hudson,Chinese,378.3,Weekend,31,22,TRUE,4.64,18.915,3
1477207,58088,Sushi of Gari 46,Japanese,365.4,Weekday,24,26,TRUE,4.13,18.27,Not given
1477122,97806,Shake Shack,American,258.9,Weekend,33,19,TRUE,10.74,12.945,Not given
1477199,154471,Yama Japanese Restaurant,Japanese,270.6,Weekday,25,33,TRUE,18.56,13.53,3
1478060,97346,Osteria Morini,Italian,285.3,Weekend,22,26,TRUE,4.12,14.265,Not given
1478074,41638,Blue Ribbon Fried Chicken,American,871.5,Weekend,30,29,TRUE,10.6,43.575,3
1477614,255697,Sushi Samba,Japanese,420.6,Weekend,30,29,TRUE,10.03,21.03,Not given
1477181,302790,Carmine's,Italian,871.5,Weekday,33,32,TRUE,16.48,43.575,Not given
1477454,210544,DespaÌ±a,Spanish,481.8,Weekend,21,17,TRUE,15.06,24.09,3
1476870,94524,The Meatball Shop,Italian,729,Weekend,28,25,TRUE,1.86,36.45,3
1477759,68551,Blue Ribbon Sushi Bar & Grill,Japanese,363.9,Weekend,21,29,TRUE,9.81,18.195,Not given
1477606,39406,RedFarm Broadway,Chinese,278.1,Weekday,32,29,TRUE,10.45,13.905,2
1478302,318665,Blue Ribbon Sushi Bar & Grill,Japanese,147,Weekday,29,32,TRUE,16.22,7.35,2
1476574,376993,Emporio,Italian,942.9,Weekend,25,29,TRUE,9.79,47.145,Not given
1478306,358158,Parm,Italian,273.6,Weekend,23,21,TRUE,7.28,13.68,Not given
1476565,41991,Blue Ribbon Sushi Bar & Grill,Japanese,459.9,Weekend,32,29,TRUE,10.67,22.995,3
